,id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude_x,longitude_x,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,instant_bookable,calculated_host_listings_count,historic site,museum,metro,music venue,perfomring arts venue,college and university,food,nightlife spot,outdoors and recreation,government building,clothing store,popular,days_being_host,days_since_first_review,days_since_last_review,name_word_count,name_neutral_sentiment,name_negative_sentiment,name_positive_sentiment,name_compound_sentiment,description_word_count,description_neutral_sentiment,description_negative_sentiment,description_positive_sentiment,description_compound_sentiment,neighborhood_overview_word_count,neighborhood_overview_neutral_sentiment,neighborhood_overview_negative_sentiment,neighborhood_overview_positive_sentiment,neighborhood_overview_compound_sentiment,host_about_word_count,host_about_neutral_sentiment,host_about_negative_sentiment,host_about_positive_sentiment,host_about_compound_sentiment,wifi,smoke alarm,essentials,heating,air conditioning,hangers,iron,kitchen,long term stays allowed,hair dryer,carbon monoxide alarm,hot water,shampoo,dedicated workspace,dishes and silverware,microwave,washer,dryer,fire extinguisher,refrigerator,coffee maker,cooking basics,private entrance,bed linens,stove,oven,free street parking,dishwasher,first aid kit,extra pillows and blankets,tv,patio or balcony
2633,43088440,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88085,-76.98617,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",105.0,30,1125,30.0,1125.0,0,25,55,330,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,189,149,11,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2634,43088441,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.8807,-76.98563,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",102.0,30,1125,30.0,1125.0,0,0,0,266,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,258,258,9,0.761,0.0,0.239,0.296,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2635,43088445,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87872,-76.98564,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",108.0,30,1125,30.0,1125.0,2,23,53,328,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,292,36,8,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2636,43088447,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.8786,-76.98613,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",109.0,30,1125,30.0,1125.0,19,49,79,354,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,41,41,8,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2637,43088449,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88021,-76.98637,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",83.0,30,1125,30.0,1125.0,30,60,90,365,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,288,159,9,0.673,0.0,0.327,0.5267,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2638,43088455,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87925,-76.98419,Entire home/apt,4,1.0,2.0,2.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",142.0,30,1125,30.0,1125.0,0,18,48,323,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,294,294,9,0.496,0.0,0.504,0.7269,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2639,43088458,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87895,-76.98454,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",90.0,30,1125,30.0,1125.0,0,0,0,221,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,279,279,8,0.753,0.0,0.247,0.3182,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2640,43088466,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88042,-76.98597,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Dryer']",111.0,30,1125,30.0,1125.0,22,52,82,357,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,222,36,8,0.682,0.0,0.318,0.4215,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2641,43088468,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87877,-76.98458,Entire home/apt,4,1.0,2.0,2.0,"['Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Pool', 'Dryer']",138.0,30,1125,30.0,1125.0,9,39,69,344,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,134,134,11,0.661,0.0,0.339,0.6249,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2642,43088469,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88071,-76.98641,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",91.0,30,1125,30.0,1125.0,0,8,38,313,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,208,104,8,0.654,0.0,0.346,0.5719,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2643,43088471,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88001,-76.98616,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",72.0,30,1125,30.0,1125.0,30,60,90,365,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,253,253,9,0.761,0.0,0.239,0.296,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2644,43088473,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.8806,-76.98634,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",94.0,30,1125,30.0,1125.0,0,11,41,316,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,257,35,8,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2645,43088476,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87877,-76.98606,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",96.0,30,1125,30.0,1125.0,23,53,83,358,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,223,223,9,0.686,0.0,0.314,0.4939,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2646,43088477,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87876,-76.98558,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",97.0,30,1125,30.0,1125.0,9,39,69,344,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,202,33,9,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2647,43088478,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87919,-76.98422,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",95.0,30,1125,30.0,1125.0,8,38,68,343,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,71,253,9,0.761,0.0,0.239,0.296,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2648,43088479,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87867,-76.9842,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",91.0,30,1125,30.0,1125.0,0,26,56,331,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,245,182,7,0.575,0.0,0.425,0.5719,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2649,43088482,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87879,-76.98578,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",94.0,30,1125,30.0,1125.0,0,29,59,334,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,11,11,9,0.66,0.0,0.34,0.5574,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2650,43088483,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.87902,-76.98472,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",100.0,30,1125,30.0,1125.0,24,54,84,359,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,253,101,8,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2651,43088485,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.88088,-76.98563,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Air conditioning', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",91.0,30,1125,30.0,1125.0,10,40,70,345,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,259,259,9,1.0,0.0,0.0,0.0,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2652,43088488,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.8791,-76.9842,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",107.0,30,1125,30.0,1125.0,28,58,88,363,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,229,229,8,0.741,0.0,0.259,0.2732,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2653,43088490,48005494,within an hour,1.0,0.98,0,1,1,"Capitol Hill, Lincoln Park",38.8788,-76.98495,Entire home/apt,2,1.0,1.0,2.0,"['Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Ethernet connection', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Dryer']",95.0,30,1125,30.0,1125.0,9,39,69,344,1,170,8,6,2,0,9,13,50,49,46,49,23,0,2078,85,85,8,0.652,0.0,0.348,0.4939,164,0.899,0.0,0.101,0.9382,0,0.0,0.0,0.0,0.0,190,0.776,0.02,0.203,0.9892,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2654,43097190,32933082,within a day,0.94,0.84,0,1,1,"Douglas, Shipley Terrace",38.84507,-76.97548,Entire home/apt,8,4.0,4.0,4.0,"['Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Hangers', 'TV', 'Hot tub', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Hair dryer', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",300.0,3,1125,3.0,1125.0,29,59,89,364,0,3,4,0,2,0,2,2,15,2,17,3,3,0,2256,189,189,5,1.0,0.0,0.0,0.0,179,0.801,0.022,0.178,0.9828,27,0.854,0.0,0.146,0.6249,35,0.746,0.0,0.254,0.872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2655,43104720,156491119,a few days or more,0.0,0.77,0,1,1,"Brightwood Park, Crestwood, Petworth",38.95754,-77.02515,Entire home/apt,4,1.0,2.0,4.0,"['First aid kit', 'Shampoo', 'Dedicated workspace', 'Kitchen', 'Carbon monoxide alarm', 'Private entrance', 'Long term stays allowed', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Air conditioning', 'Fire extinguisher', 'Wifi', 'Iron', 'Smoke alarm', 'Free parking on premises', 'Dryer']",200.0,2,1125,2.0,1125.0,28,58,88,178,1,1,1,1,1,3,5,8,48,15,47,10,10,0,1353,322,265,7,0.439,0.325,0.237,-0.25,157,0.87,0.0,0.13,0.959,36,0.874,0.052,0.074,0.2023,28,1.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2656,43111277,12541419,within a few hours,1.0,0.89,0,0,1,"Capitol View, Marshall Heights, Benning Heights",38.88849,-76.92838,Entire home/apt,2,1.0,1.0,2.0,"['Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Security cameras on property', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Freezer', 'Air conditioning', 'Mini fridge', 'Cleaning products', 'Hot water', 'Bed linens', 'TV with standard cable', 'Carbon monoxide alarm', 'Host greets you', 'Essentials', 'Free street parking', 'Hair dryer', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",61.0,2,1125,2.0,1125.0,0,25,55,55,0,1,1,0,1,0,0,4,13,1,15,4,0,0,2694,210,40,10,1.0,0.0,0.0,0.0,179,0.95,0.01,0.04,0.7184,19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
2657,43124008,294545484,within a few hours,0.87,0.47,0,1,1,"Capitol Hill, Lincoln Park",38.87923,-76.99394,Private room,1,2.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Heating', 'Freezer', 'Laundromat nearby', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Dryer']",61.0,30,180,30.0,180.0,0,25,55,330,0,89,8,6,2,0,9,13,50,49,46,49,23,0,667,328,328,7,1.0,0.0,0.0,0.0,164,0.876,0.0,0.124,0.9545,162,0.766,0.0,0.234,0.9902,144,0.86,0.033,0.108,0.886,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0
2658,43134084,38557368,within a day,1.0,0.84,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93246,-77.01918,Entire home/apt,4,1.0,2.0,2.0,"['First aid kit', 'Lockbox', 'Dedicated workspace', 'Security cameras on property', 'Carbon monoxide alarm', 'Kitchen', 'Private entrance', 'Long term stays allowed', 'Hangers', 'Essentials', 'Hair dryer', 'Heating', 'Air conditioning', 'Fire extinguisher', 'Wifi', 'Iron', 'TV', 'Smoke alarm', 'Free parking on premises']",120.0,1,1125,1.0,1125.0,0,0,0,0,0,2,7,2,3,22,23,50,50,50,46,39,29,0,2188,315,224,8,1.0,0.0,0.0,0.0,148,0.89,0.0,0.11,0.9432,0,0.0,0.0,0.0,0.0,38,0.803,0.0,0.197,0.8225,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2659,43148761,122382567,within an hour,1.0,1.0,0,1,1,"Capitol Hill, Lincoln Park",38.88662,-76.99358,Entire home/apt,2,1.0,1.0,1.0,"['First aid kit', 'Long term stays allowed', 'Patio or balcony', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hangers', 'Gym', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Backyard', 'Dryer']",165.0,3,1125,3.0,1125.0,20,50,59,324,1,11,8,6,2,0,9,13,50,49,46,49,23,0,1570,307,24,8,1.0,0.0,0.0,0.0,171,0.821,0.0,0.179,0.9849,162,0.872,0.015,0.113,0.9169,68,0.72,0.0,0.28,0.9666,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
